transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status,year,month,month_name,day,day_name,week,high_value_flag,customer_avg_transaction,suspicious_flag,daily_txn_count,high_frequency_flag,risk_level
3097,337,2024-06-07,Credit,594.78,Groceries,Hyderabad,Success,2024,6,June,7,Friday,23,False,3857.727777777778,False,2,False,Low
3098,183,2024-08-30,Credit,1006.84,Fuel,Chennai,Success,2024,8,August,30,Friday,35,False,2550.3185714285714,False,1,False,Low
3099,23,2024-03-13,Credit,1821.19,Groceries,Delhi,Success,2024,3,March,13,Wednesday,11,False,1598.5628571428572,False,1,False,Low
3100,32,2024-02-18,Debit,1030.22,Travel,Chennai,Success,2024,2,February,18,Sunday,7,False,1869.26125,False,1,False,Low
3101,446,2024-04-10,Credit,798.07,Fuel,Chennai,Success,2024,4,April,10,Wednesday,15,False,1486.991,False,1,False,Low
3102,74,2024-01-02,Credit,3995.24,Shopping,Mumbai,Success,2024,1,January,2,Tuesday,1,False,1973.643,False,1,False,Low
3103,10,2024-08-31,Debit,23.63,Entertainment,Mumbai,Success,2024,8,August,31,Saturday,35,False,2062.145,False,1,False,Low
3104,484,2024-06-24,Debit,2324.57,Bills,Mumbai,Success,2024,6,June,24,Monday,26,False,1459.1233333333332,False,1,False,Low
3105,456,2024-08-25,Debit,4736.24,Bills,Mumbai,Success,2024,8,August,25,Sunday,34,False,4433.293636363636,False,1,False,Low
3106,54,2024-02-28,Credit,928.67,Travel,Mumbai,Success,2024,2,February,28,Wednesday,9,False,1826.2944444444447,False,1,False,Low
3107,52,2024-12-18,Debit,2773.66,Groceries,Chennai,Success,2024,12,December,18,Wednesday,51,False,3312.3514285714286,False,1,False,Low
3108,148,2024-04-08,Credit,3316.01,Groceries,Delhi,Success,2024,4,April,8,Monday,15,False,2567.64,False,1,False,Low
3109,160,2024-12-24,Credit,3192.85,Fuel,Mumbai,Success,2024,12,December,24,Tuesday,52,False,2691.8464285714285,False,1,False,Low
3110,370,2024-01-02,Debit,1770.96,Bills,Delhi,Failed,2024,1,January,2,Tuesday,1,False,3688.661428571428,False,1,False,Low
3111,14,2024-08-30,Debit,1276.6,Travel,Delhi,Success,2024,8,August,30,Friday,35,False,4557.693636363636,False,1,False,Low
3112,178,2024-10-23,Debit,5422.28,Shopping,Bangalore,Success,2024,10,October,23,Wednesday,43,False,3041.3825,False,1,False,Low
3113,412,2024-07-29,Debit,4261.99,Groceries,Bangalore,Success,2024,7,July,29,Monday,31,False,3184.061538461538,False,1,False,Low
3114,366,2024-05-02,Debit,1162.53,Bills,Hyderabad,Failed,2024,5,May,2,Thursday,18,False,3511.2879999999996,False,1,False,Low
3115,500,2024-08-16,Debit,326.16,Entertainment,Bangalore,Success,2024,8,August,16,Friday,33,False,2431.2953333333335,False,2,False,Low
3116,53,2024-03-22,Credit,223.55,Travel,Mumbai,Success,2024,3,March,22,Friday,12,False,869.7142857142857,False,1,False,Low
3117,408,2024-05-23,Credit,297.06,Fuel,Delhi,Success,2024,5,May,23,Thursday,21,False,4373.823333333334,False,1,False,Low
3118,335,2024-05-19,Debit,2623.07,Groceries,Hyderabad,Success,2024,5,May,19,Sunday,20,False,1745.14875,False,1,False,Low
3119,22,2024-01-29,Credit,159.13,Groceries,Bangalore,Success,2024,1,January,29,Monday,5,False,3092.558333333333,False,1,False,Low
3120,30,2024-09-26,Credit,1232.61,Shopping,Chennai,Success,2024,9,September,26,Thursday,39,False,1651.4009999999998,False,1,False,Low
3121,191,2024-09-03,Credit,4197.53,Groceries,Hyderabad,Success,2024,9,September,3,Tuesday,36,False,4859.77,False,1,False,Low
3122,260,2024-01-12,Credit,1045.9,Travel,Mumbai,Success,2024,1,January,12,Friday,2,False,3270.86375,False,1,False,Low
3123,205,2024-12-20,Credit,4322.99,Bills,Delhi,Success,2024,12,December,20,Friday,51,False,2016.743333333333,False,2,False,Low
3124,59,2024-12-02,Credit,4104.97,Bills,Mumbai,Success,2024,12,December,2,Monday,49,False,3048.9886363636365,False,1,False,Low
3125,471,2024-04-15,Debit,846.4,Bills,Mumbai,Success,2024,4,April,15,Monday,16,False,2327.477142857143,False,1,False,Low
3126,264,2024-02-01,Debit,3914.94,Entertainment,Chennai,Success,2024,2,February,1,Thursday,5,False,3052.8775,False,1,False,Low
3127,466,2024-03-14,Debit,4132.32,Entertainment,Chennai,Success,2024,3,March,14,Thursday,11,False,3535.343636363636,False,1,False,Low
3128,12,2024-06-19,Credit,1519.77,Groceries,Delhi,Success,2024,6,June,19,Wednesday,25,False,3290.8705882352942,False,1,False,Low
3129,119,2024-12-02,Debit,708.76,Entertainment,Bangalore,Success,2024,12,December,2,Monday,49,False,3276.7466666666664,False,1,False,Low
3130,415,2024-03-09,Debit,2209.86,Entertainment,Mumbai,Success,2024,3,March,9,Saturday,10,False,2347.1928571428575,False,1,False,Low
3131,462,2024-10-27,Debit,7630.06,Shopping,Bangalore,Success,2024,10,October,27,Sunday,43,False,4106.170769230769,False,1,False,Low
3132,290,2024-12-27,Credit,3061.76,Entertainment,Delhi,Success,2024,12,December,27,Friday,52,False,2751.758333333333,False,1,False,Low
3133,338,2024-05-16,Debit,569.57,Fuel,Mumbai,Success,2024,5,May,16,Thursday,20,False,1901.9735714285714,False,1,False,Low
3134,248,2024-04-09,Credit,3444.26,Fuel,Bangalore,Success,2024,4,April,9,Tuesday,15,False,1834.0974999999999,False,1,False,Low
3135,354,2024-05-25,Debit,1671.67,Fuel,Mumbai,Success,2024,5,May,25,Saturday,21,False,3482.563125,False,1,False,Low
3136,127,2024-01-09,Debit,2686.0,Groceries,Chennai,Success,2024,1,January,9,Tuesday,2,False,2939.1718181818183,False,1,False,Low
3137,75,2024-03-02,Debit,3973.5,Bills,Chennai,Success,2024,3,March,2,Saturday,9,False,2991.090909090909,False,1,False,Low
3138,361,2024-07-03,Credit,2170.49,Shopping,Hyderabad,Success,2024,7,July,3,Wednesday,27,False,3006.8190909090913,False,1,False,Low
3139,204,2024-01-29,Credit,5045.77,Groceries,Delhi,Success,2024,1,January,29,Monday,5,False,2310.5445454545456,False,1,False,Low
3140,49,2024-04-23,Credit,3842.08,Bills,Bangalore,Success,2024,4,April,23,Tuesday,17,False,3235.32875,False,1,False,Low
3141,79,2024-05-22,Credit,2864.11,Shopping,Mumbai,Success,2024,5,May,22,Wednesday,21,False,2640.2863636363636,False,1,False,Low
3142,441,2024-04-29,Credit,490.36,Shopping,Hyderabad,Success,2024,4,April,29,Monday,18,False,3738.49375,False,1,False,Low
3143,479,2024-06-18,Debit,5422.74,Shopping,Delhi,Success,2024,6,June,18,Tuesday,25,False,2648.497142857143,False,1,False,Low
3144,241,2024-06-05,Debit,8242.19,Fuel,Delhi,Success,2024,6,June,5,Wednesday,23,False,3701.4272727272732,False,1,False,Low
3145,349,2024-11-30,Credit,441.9,Fuel,Delhi,Success,2024,11,November,30,Saturday,48,False,3621.114,False,1,False,Low
3146,154,2024-12-14,Credit,2009.71,Fuel,Bangalore,Success,2024,12,December,14,Saturday,50,False,4829.6705882352935,False,1,False,Low
3147,274,2024-09-16,Debit,898.81,Shopping,Chennai,Success,2024,9,September,16,Monday,38,False,1574.19375,False,1,False,Low
3148,96,2024-03-22,Credit,4213.66,Travel,Hyderabad,Success,2024,3,March,22,Friday,12,False,4645.554444444444,False,1,False,Low
3149,214,2024-08-29,Debit,3836.41,Shopping,Bangalore,Success,2024,8,August,29,Thursday,35,False,4746.248823529411,False,1,False,Low
3150,294,2024-06-20,Credit,455.56,Fuel,Mumbai,Success,2024,6,June,20,Thursday,25,False,3266.7522222222224,False,1,False,Low
3151,209,2024-08-18,Debit,6287.38,Shopping,Bangalore,Failed,2024,8,August,18,Sunday,33,False,3718.111,False,1,False,Low
3152,343,2024-07-26,Credit,598.91,Fuel,Mumbai,Success,2024,7,July,26,Friday,30,False,2257.68,False,1,False,Low
3153,88,2024-03-15,Credit,4787.48,Fuel,Mumbai,Success,2024,3,March,15,Friday,11,False,2083.3585714285714,False,1,False,Low
3154,306,2024-09-26,Debit,1831.83,Fuel,Delhi,Success,2024,9,September,26,Thursday,39,False,2071.95,False,1,False,Low
3155,264,2024-04-23,Debit,1193.71,Travel,Bangalore,Success,2024,4,April,23,Tuesday,17,False,3052.8775,False,2,False,Low
3156,425,2024-03-02,Credit,516.78,Bills,Chennai,Success,2024,3,March,2,Saturday,9,False,3645.576666666667,False,2,False,Low
3157,390,2024-12-27,Credit,550.38,Shopping,Mumbai,Success,2024,12,December,27,Friday,52,False,4103.809285714286,False,1,False,Low
3158,325,2024-11-15,Debit,3253.16,Groceries,Delhi,Success,2024,11,November,15,Friday,46,False,2861.3875000000003,False,1,False,Low
3159,428,2024-04-11,Credit,2398.39,Fuel,Chennai,Success,2024,4,April,11,Thursday,15,False,2027.1375,False,1,False,Low
3160,377,2024-12-27,Debit,390.62,Travel,Bangalore,Success,2024,12,December,27,Friday,52,False,2004.348,False,1,False,Low
3161,320,2024-07-28,Debit,358.71,Groceries,Chennai,Success,2024,7,July,28,Sunday,30,False,3718.846923076923,False,1,False,Low
3162,157,2024-09-11,Credit,225.17,Bills,Bangalore,Success,2024,9,September,11,Wednesday,37,False,1439.7088888888889,False,1,False,Low
3163,156,2024-01-20,Debit,4085.01,Shopping,Mumbai,Success,2024,1,January,20,Saturday,3,False,3924.304285714286,False,1,False,Low
3164,139,2024-02-27,Debit,3733.16,Travel,Hyderabad,Success,2024,2,February,27,Tuesday,9,False,4914.921818181818,False,1,False,Low
3165,121,2024-04-21,Credit,180.62,Fuel,Hyderabad,Failed,2024,4,April,21,Sunday,16,False,1849.51375,False,1,False,Low
3166,65,2024-11-08,Debit,2464.78,Fuel,Mumbai,Success,2024,11,November,8,Friday,45,False,2941.561,False,1,False,Low
3167,107,2024-07-14,Debit,265.43,Fuel,Chennai,Success,2024,7,July,14,Sunday,28,False,1711.7675,False,1,False,Low
3168,147,2024-12-18,Debit,7022.29,Travel,Bangalore,Success,2024,12,December,18,Wednesday,51,False,5008.2006249999995,False,1,False,Low
3169,137,2024-04-01,Debit,7129.26,Groceries,Hyderabad,Success,2024,4,April,1,Monday,14,False,2501.860909090909,False,1,False,Low
3170,411,2024-02-21,Credit,3594.3,Bills,Bangalore,Success,2024,2,February,21,Wednesday,8,False,3217.735,False,1,False,Low
3171,162,2024-10-19,Debit,7818.74,Shopping,Mumbai,Success,2024,10,October,19,Saturday,42,False,4081.5975,False,1,False,Low
3172,428,2024-01-08,Credit,5005.22,Bills,Chennai,Success,2024,1,January,8,Monday,2,False,2027.1375,False,1,False,Low
3173,452,2024-10-26,Debit,5290.19,Fuel,Bangalore,Success,2024,10,October,26,Saturday,43,False,2299.4484615384613,False,1,False,Low
3174,100,2024-04-07,Credit,2529.87,Bills,Chennai,Success,2024,4,April,7,Sunday,14,False,2432.096,False,1,False,Low
3175,338,2024-08-23,Debit,1096.11,Groceries,Hyderabad,Success,2024,8,August,23,Friday,34,False,1901.9735714285714,False,1,False,Low
3176,399,2024-03-09,Credit,736.93,Entertainment,Bangalore,Success,2024,3,March,9,Saturday,10,False,3372.824285714286,False,1,False,Low
3177,307,2024-02-14,Debit,1188.92,Entertainment,Delhi,Success,2024,2,February,14,Wednesday,7,False,2509.77125,False,1,False,Low
3178,141,2024-05-16,Debit,2970.58,Shopping,Hyderabad,Success,2024,5,May,16,Thursday,20,False,4947.688571428572,False,1,False,Low
3179,83,2024-08-21,Debit,568.61,Shopping,Chennai,Success,2024,8,August,21,Wednesday,34,False,2080.6575000000003,False,1,False,Low
3180,177,2024-02-01,Debit,897.81,Bills,Mumbai,Success,2024,2,February,1,Thursday,5,False,2913.4733333333334,False,1,False,Low
3181,198,2024-10-15,Credit,1893.68,Shopping,Delhi,Success,2024,10,October,15,Tuesday,42,False,3583.8900000000003,False,1,False,Low
3182,112,2024-05-05,Credit,796.0,Travel,Bangalore,Success,2024,5,May,5,Sunday,18,False,2853.0825,False,1,False,Low
3183,56,2024-03-07,Debit,2664.89,Groceries,Hyderabad,Failed,2024,3,March,7,Thursday,10,False,2246.4049999999997,False,1,False,Low
3184,460,2024-01-30,Credit,7698.72,Fuel,Bangalore,Success,2024,1,January,30,Tuesday,5,False,3862.26125,False,1,False,Low
3185,179,2024-04-23,Debit,4136.04,Fuel,Bangalore,Success,2024,4,April,23,Tuesday,17,False,3633.1277777777777,False,1,False,Low
3186,421,2024-07-22,Debit,3293.68,Bills,Delhi,Success,2024,7,July,22,Monday,30,False,3408.807,False,1,False,Low
3187,401,2024-01-29,Credit,2622.0,Fuel,Delhi,Failed,2024,1,January,29,Monday,5,False,2210.534,False,1,False,Low
3188,186,2024-05-10,Credit,2007.99,Bills,Delhi,Success,2024,5,May,10,Friday,19,False,3615.48375,False,1,False,Low
3189,471,2024-07-03,Credit,619.46,Shopping,Delhi,Success,2024,7,July,3,Wednesday,27,False,2327.477142857143,False,1,False,Low
3190,218,2024-09-09,Debit,6753.12,Shopping,Mumbai,Success,2024,9,September,9,Monday,37,False,3607.897,False,1,False,Low
3191,413,2024-10-12,Debit,857.2,Travel,Chennai,Failed,2024,10,October,12,Saturday,41,False,2364.998461538462,False,1,False,Low
3192,417,2024-03-02,Credit,287.25,Travel,Delhi,Failed,2024,3,March,2,Saturday,9,False,2857.98,False,1,False,Low
3193,316,2024-01-03,Debit,4159.07,Groceries,Hyderabad,Success,2024,1,January,3,Wednesday,1,False,3197.252727272727,False,1,False,Low
3194,475,2024-03-08,Credit,579.35,Fuel,Bangalore,Success,2024,3,March,8,Friday,10,False,3070.56,False,1,False,Low
3195,217,2024-01-25,Credit,1395.15,Travel,Delhi,Success,2024,1,January,25,Thursday,4,False,2429.69375,False,1,False,Low
3196,120,2024-06-27,Credit,86.08,Groceries,Hyderabad,Success,2024,6,June,27,Thursday,26,False,2184.433636363636,False,1,False,Low
3197,439,2024-05-20,Credit,442.26,Entertainment,Mumbai,Success,2024,5,May,20,Monday,21,False,4663.731428571429,False,1,False,Low
3198,394,2024-08-18,Credit,570.59,Travel,Hyderabad,Success,2024,8,August,18,Sunday,33,False,3409.7887499999997,False,1,False,Low
3199,175,2024-10-26,Credit,167.84,Groceries,Hyderabad,Success,2024,10,October,26,Saturday,43,False,1413.4707142857144,False,1,False,Low
3200,23,2024-06-11,Debit,3207.08,Bills,Mumbai,Success,2024,6,June,11,Tuesday,24,False,1598.5628571428572,False,1,False,Low
3201,213,2024-11-06,Debit,5442.16,Bills,Mumbai,Success,2024,11,November,6,Wednesday,45,False,3236.6346153846152,False,1,False,Low
3202,405,2024-05-09,Credit,1401.94,Groceries,Bangalore,Success,2024,5,May,9,Thursday,19,False,1444.8782352941178,False,2,False,Low
3203,235,2024-09-02,Credit,6228.18,Shopping,Delhi,Success,2024,9,September,2,Monday,36,False,4512.964,False,1,False,Low
3204,13,2024-10-23,Credit,719.9,Entertainment,Hyderabad,Success,2024,10,October,23,Wednesday,43,False,3335.853333333333,False,1,False,Low
3205,101,2024-06-20,Debit,1180.86,Groceries,Chennai,Success,2024,6,June,20,Thursday,25,False,2789.9883333333332,False,1,False,Low
3206,417,2024-03-04,Credit,490.16,Travel,Chennai,Success,2024,3,March,4,Monday,10,False,2857.98,False,1,False,Low
3207,24,2024-01-31,Credit,2907.17,Shopping,Bangalore,Success,2024,1,January,31,Wednesday,5,False,2369.85375,False,1,False,Low
3208,364,2024-02-16,Credit,1633.51,Groceries,Chennai,Success,2024,2,February,16,Friday,7,False,3052.3313333333335,False,1,False,Low
3209,11,2024-05-09,Debit,2850.19,Fuel,Bangalore,Success,2024,5,May,9,Thursday,19,False,3041.99,False,1,False,Low
3210,273,2024-12-17,Credit,4302.36,Travel,Delhi,Success,2024,12,December,17,Tuesday,51,False,3736.3058333333333,False,1,False,Low
3211,452,2024-11-28,Debit,2367.01,Travel,Bangalore,Success,2024,11,November,28,Thursday,48,False,2299.4484615384613,False,1,False,Low
3212,431,2024-04-19,Debit,2963.6,Bills,Mumbai,Success,2024,4,April,19,Friday,16,False,3142.206,False,1,False,Low
3213,281,2024-03-09,Credit,8211.68,Fuel,Mumbai,Success,2024,3,March,9,Saturday,10,False,4371.7475,False,1,False,Low
3214,94,2024-02-27,Debit,1066.02,Fuel,Mumbai,Success,2024,2,February,27,Tuesday,9,False,1659.9014285714286,False,1,False,Low
3215,201,2024-04-15,Debit,1334.94,Travel,Mumbai,Success,2024,4,April,15,Monday,16,False,4569.683333333333,False,1,False,Low
3216,21,2024-10-26,Debit,3794.39,Entertainment,Mumbai,Failed,2024,10,October,26,Saturday,43,False,4248.705,False,1,False,Low
3217,340,2024-11-25,Credit,2834.88,Shopping,Mumbai,Success,2024,11,November,25,Monday,48,False,3370.061818181818,False,1,False,Low
3218,467,2024-09-12,Debit,589.99,Bills,Mumbai,Success,2024,9,September,12,Thursday,37,False,4067.5849999999996,False,1,False,Low
3219,211,2024-11-07,Credit,1415.52,Fuel,Mumbai,Success,2024,11,November,7,Thursday,45,False,2014.02375,False,1,False,Low
3220,140,2024-06-19,Credit,1892.42,Bills,Mumbai,Success,2024,6,June,19,Wednesday,25,False,2566.5214285714287,False,1,False,Low
3221,293,2024-06-10,Credit,1631.03,Travel,Delhi,Success,2024,6,June,10,Monday,24,False,2258.5442857142857,False,1,False,Low
3222,298,2024-10-12,Debit,589.05,Shopping,Mumbai,Success,2024,10,October,12,Saturday,41,False,2059.6059999999998,False,1,False,Low
3223,401,2024-03-11,Credit,7748.09,Groceries,Bangalore,Success,2024,3,March,11,Monday,11,False,2210.534,True,1,False,High
3224,101,2024-09-11,Debit,4310.47,Fuel,Delhi,Success,2024,9,September,11,Wednesday,37,False,2789.9883333333332,False,1,False,Low
3225,304,2024-02-24,Debit,1969.61,Shopping,Chennai,Success,2024,2,February,24,Saturday,8,False,2423.476666666667,False,1,False,Low
3226,359,2024-11-18,Debit,3418.88,Bills,Hyderabad,Success,2024,11,November,18,Monday,47,False,3760.747777777778,False,1,False,Low
3227,28,2024-01-03,Debit,6827.32,Travel,Delhi,Success,2024,1,January,3,Wednesday,1,False,2401.5284615384617,False,1,False,Low
3228,41,2024-01-26,Credit,439.15,Shopping,Mumbai,Success,2024,1,January,26,Friday,4,False,2937.855,False,1,False,Low
3229,355,2024-11-08,Credit,864.54,Groceries,Delhi,Success,2024,11,November,8,Friday,45,False,3071.055,False,1,False,Low
3230,303,2024-05-05,Debit,2347.26,Shopping,Hyderabad,Success,2024,5,May,5,Sunday,18,False,2468.497142857143,False,1,False,Low
3231,496,2024-02-22,Credit,4813.51,Travel,Hyderabad,Success,2024,2,February,22,Thursday,8,False,3037.8214285714284,False,1,False,Low
3232,146,2024-07-16,Credit,110.79,Bills,Mumbai,Success,2024,7,July,16,Tuesday,29,False,3329.3981818181815,False,1,False,Low
3233,256,2024-10-25,Credit,12408.9,Fuel,Mumbai,Success,2024,10,October,25,Friday,43,False,5449.941666666667,False,1,False,Low
3234,462,2024-07-06,Debit,1820.39,Fuel,Bangalore,Success,2024,7,July,6,Saturday,27,False,4106.170769230769,False,1,False,Low
3235,227,2024-07-04,Credit,1335.26,Entertainment,Hyderabad,Success,2024,7,July,4,Thursday,27,False,2514.97,False,1,False,Low
3236,236,2024-10-31,Debit,1039.0,Bills,Mumbai,Success,2024,10,October,31,Thursday,44,False,1693.145,False,1,False,Low
3237,361,2024-10-24,Credit,574.78,Entertainment,Hyderabad,Success,2024,10,October,24,Thursday,43,False,3006.8190909090913,False,1,False,Low
3238,380,2024-07-22,Debit,4704.51,Entertainment,Bangalore,Success,2024,7,July,22,Monday,30,False,2789.703076923077,False,1,False,Low
3239,455,2024-01-11,Debit,9331.02,Travel,Chennai,Success,2024,1,January,11,Thursday,2,False,3339.415555555556,False,1,False,Low
3240,489,2024-12-24,Debit,1601.49,Travel,Hyderabad,Success,2024,12,December,24,Tuesday,52,False,2389.841538461538,False,1,False,Low
3241,13,2024-12-19,Credit,9136.07,Travel,Bangalore,Success,2024,12,December,19,Thursday,51,False,3335.853333333333,False,1,False,Low
3242,210,2024-05-25,Debit,5208.37,Groceries,Bangalore,Success,2024,5,May,25,Saturday,21,False,2396.009,False,1,False,Low
3243,229,2024-03-25,Credit,1967.85,Bills,Bangalore,Success,2024,3,March,25,Monday,13,False,1367.8116666666665,False,1,False,Low
3244,397,2024-04-09,Debit,3362.81,Fuel,Delhi,Success,2024,4,April,9,Tuesday,15,False,2284.9615384615386,False,1,False,Low
3245,100,2024-04-13,Credit,1712.7,Bills,Mumbai,Success,2024,4,April,13,Saturday,15,False,2432.096,False,1,False,Low
3246,31,2024-02-15,Debit,2454.25,Travel,Hyderabad,Success,2024,2,February,15,Thursday,7,False,2332.482857142857,False,1,False,Low
3247,386,2024-02-13,Credit,179.4,Groceries,Delhi,Success,2024,2,February,13,Tuesday,7,False,3896.99,False,1,False,Low
3248,16,2024-10-04,Debit,3574.78,Bills,Hyderabad,Failed,2024,10,October,4,Friday,40,False,4329.318000000001,False,1,False,Low
3249,137,2024-06-29,Debit,162.81,Bills,Delhi,Success,2024,6,June,29,Saturday,26,False,2501.860909090909,False,1,False,Low
3250,329,2024-07-05,Debit,5096.2,Entertainment,Mumbai,Success,2024,7,July,5,Friday,27,False,2638.855,False,1,False,Low
3251,166,2024-04-23,Credit,5228.0,Bills,Bangalore,Success,2024,4,April,23,Tuesday,17,False,3256.0461538461536,False,1,False,Low
3252,459,2024-09-11,Debit,811.8,Entertainment,Hyderabad,Success,2024,9,September,11,Wednesday,37,False,2352.1707142857144,False,1,False,Low
3253,310,2024-01-30,Debit,1173.19,Entertainment,Bangalore,Success,2024,1,January,30,Tuesday,5,False,3351.802666666667,False,1,False,Low
